name,country,subcountry,geonameid,city_name,country_name,latitude,longitude,population,has_bike_sharing,climate_zone,region,data_source,city_size
Manafwa,Uganda,Eastern Region,7911406,Manafwa,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Opit,Uganda,Northern Region,8198328,Opit,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Buyale,Uganda,Western Region,8261621,Buyale,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Nakivale Refugee Camp,Uganda,Western Region,8581615,Nakivale Refugee Camp,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kisinga,Uganda,Western Region,8629023,Kisinga,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Malaba,Uganda,Eastern Region,8629414,Malaba,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Rwiimi,Uganda,Western Region,8642874,Rwiimi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyengera,Uganda,Central Region,10858926,Kyengera,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Nansana,Uganda,Central Region,10943053,Nansana,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Namavundu,Uganda,Eastern Region,11259341,Namavundu,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Muhorro,Uganda,Western Region,11496345,Muhorro,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Butunduzi,Uganda,Western Region,13132713,Butunduzi,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kiryandongo Refugee Camp,Uganda,Western Region,13132714,Kiryandongo Refugee Camp,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyaka II Refugee Camp,Uganda,Western Region,13132715,Kyaka II Refugee Camp,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyangwali Refugee Camp,Uganda,Western Region,13132716,Kyangwali Refugee Camp,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Nyamunuka,Uganda,Western Region,13132717,Nyamunuka,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Rwamwanja Refugee Camp,Uganda,Western Region,13132719,Rwamwanja Refugee Camp,Uganda,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Fort Hunt,United States,Virginia,4046704,Fort Hunt,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bessemer,United States,Alabama,4048023,Bessemer,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Paducah,United States,Kentucky,4048662,Paducah,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Birmingham,United States,Alabama,4049979,Birmingham,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Cordova,United States,Tennessee,4050552,Cordova,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Center Point,United States,Alabama,4054378,Center Point,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Cullman,United States,Alabama,4057835,Cullman,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Daphne,United States,Alabama,4058219,Daphne,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Decatur,United States,Alabama,4058553,Decatur,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Dothan,United States,Alabama,4059102,Dothan,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
East Florence,United States,Alabama,4059870,East Florence,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Enterprise,United States,Alabama,4060791,Enterprise,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fairhope,United States,Alabama,4061234,Fairhope,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Florence,United States,Alabama,4062577,Florence,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Foley,United States,Alabama,4062644,Foley,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Gadsden,United States,Alabama,4063619,Gadsden,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Helena,United States,Alabama,4066811,Helena,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Homewood,United States,Alabama,4067927,Homewood,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Hoover,United States,Alabama,4067994,Hoover,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Hueytown,United States,Alabama,4068446,Hueytown,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Huntsville,United States,Alabama,4068590,Huntsville,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Madison,United States,Alabama,4074267,Madison,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Millbrook,United States,Alabama,4076239,Millbrook,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Mobile,United States,Alabama,4076598,Mobile,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Montgomery,United States,Alabama,4076784,Montgomery,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Mountain Brook,United States,Alabama,4078646,Mountain Brook,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Northport,United States,Alabama,4080555,Northport,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Opelika,United States,Alabama,4081644,Opelika,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Oxford,United States,Alabama,4081914,Oxford,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Pelham,United States,Alabama,4082569,Pelham,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Phenix City,United States,Alabama,4082866,Phenix City,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Prattville,United States,Alabama,4084796,Prattville,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Prichard,United States,Alabama,4084888,Prichard,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Selma,United States,Alabama,4089114,Selma,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Talladega,United States,Alabama,4092788,Talladega,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Tillmans Corner,United States,Alabama,4093753,Tillmans Corner,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Troy,United States,Alabama,4094163,Troy,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Trussville,United States,Alabama,4094212,Trussville,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Tuscaloosa,United States,Alabama,4094455,Tuscaloosa,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Vestavia Hills,United States,Alabama,4095415,Vestavia Hills,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bella Vista,United States,Arkansas,4101114,Bella Vista,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Benton,United States,Arkansas,4101241,Benton,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bentonville,United States,Arkansas,4101260,Bentonville,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bryant,United States,Arkansas,4103448,Bryant,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Cabot,United States,Arkansas,4103957,Cabot,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Conway,United States,Arkansas,4106458,Conway,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
El Dorado,United States,Arkansas,4109785,El Dorado,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fayetteville,United States,Arkansas,4110486,Fayetteville,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fort Smith,United States,Arkansas,4111410,Fort Smith,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Hot Springs,United States,Arkansas,4115412,Hot Springs,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Jacksonville,United States,Arkansas,4116315,Jacksonville,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Jonesboro,United States,Arkansas,4116834,Jonesboro,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Little Rock,United States,Arkansas,4119403,Little Rock,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Maumelle,United States,Arkansas,4120792,Maumelle,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
North Little Rock,United States,Arkansas,4124112,North Little Rock,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Paragould,United States,Arkansas,4125388,Paragould,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Pine Bluff,United States,Arkansas,4126226,Pine Bluff,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Rogers,United States,Arkansas,4128894,Rogers,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Russellville,United States,Arkansas,4129397,Russellville,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Searcy,United States,Arkansas,4130430,Searcy,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Siloam Springs,United States,Arkansas,4131116,Siloam Springs,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Springdale,United States,Arkansas,4132093,Springdale,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Texarkana,United States,Arkansas,4133367,Texarkana,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Van Buren,United States,Arkansas,4134716,Van Buren,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
West Memphis,United States,Arkansas,4135865,West Memphis,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Adams Morgan,United States,District of Columbia,4137457,Adams Morgan,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Shaw,United States,District of Columbia,4140463,Shaw,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Washington,United States,District of Columbia,4140963,Washington,United States,0,0,1000000,TRUE,Tropical,North America,Enhanced Global Cities,Large
Bear,United States,Delaware,4141363,Bear,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Dover,United States,Delaware,4142290,Dover,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Middletown,United States,Delaware,4143637,Middletown,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Newark,United States,Delaware,4143861,Newark,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Wilmington,United States,Delaware,4145381,Wilmington,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Allapattah,United States,Florida,4145805,Allapattah,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Altamonte Springs,United States,Florida,4145941,Altamonte Springs,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Apopka,United States,Florida,4146166,Apopka,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Auburndale,United States,Florida,4146389,Auburndale,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Aventura,United States,Florida,4146429,Aventura,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bartow,United States,Florida,4146723,Bartow,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bayonet Point,United States,Florida,4146901,Bayonet Point,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bayshore Gardens,United States,Florida,4146934,Bayshore Gardens,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Belle Glade,United States,Florida,4147241,Belle Glade,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bellview,United States,Florida,4147290,Bellview,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bloomingdale,United States,Florida,4148207,Bloomingdale,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Boca Del Mar,United States,Florida,4148399,Boca Del Mar,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Boca Raton,United States,Florida,4148411,Boca Raton,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bonita Springs,United States,Florida,4148533,Bonita Springs,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Boynton Beach,United States,Florida,4148677,Boynton Beach,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Bradenton,United States,Florida,4148708,Bradenton,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Brandon,United States,Florida,4148757,Brandon,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Brent,United States,Florida,4148803,Brent,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Brownsville,United States,Florida,4149077,Brownsville,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Buenaventura Lakes,United States,Florida,4149269,Buenaventura Lakes,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Cantonment,United States,Florida,4149956,Cantonment,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Cape Coral,United States,Florida,4149962,Cape Coral,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Carol City,United States,Florida,4150066,Carol City,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Carrollwood,United States,Florida,4150115,Carrollwood,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Carrollwood Village,United States,Florida,4150118,Carrollwood Village,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Casselberry,United States,Florida,4150190,Casselberry,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Citrus Park,United States,Florida,4151157,Citrus Park,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Clearwater,United States,Florida,4151316,Clearwater,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Clermont,United States,Florida,4151352,Clermont,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Cocoa,United States,Florida,4151440,Cocoa,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Coconut Creek,United States,Florida,4151455,Coconut Creek,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Coconut Grove,United States,Florida,4151460,Coconut Grove,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Cooper City,United States,Florida,4151824,Cooper City,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Coral Gables,United States,Florida,4151871,Coral Gables,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Coral Springs,United States,Florida,4151909,Coral Springs,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Coral Terrace,United States,Florida,4151921,Coral Terrace,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Country Walk,United States,Florida,4152064,Country Walk,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Country Club,United States,Florida,4152093,Country Club,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Crestview,United States,Florida,4152311,Crestview,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Cutler,United States,Florida,4152564,Cutler,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Cutler Ridge,United States,Florida,4152574,Cutler Ridge,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Dania Beach,United States,Florida,4152772,Dania Beach,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Davie,United States,Florida,4152820,Davie,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Daytona Beach,United States,Florida,4152872,Daytona Beach,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
DeLand,United States,Florida,4152890,DeLand,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
DeBary,United States,Florida,4152926,DeBary,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Deerfield Beach,United States,Florida,4153071,Deerfield Beach,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Delray Beach,United States,Florida,4153132,Delray Beach,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Deltona,United States,Florida,4153146,Deltona,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Doral,United States,Florida,4153471,Doral,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Dunedin,United States,Florida,4153759,Dunedin,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
East Lake,United States,Florida,4154008,East Lake,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
East Naples,United States,Florida,4154031,East Naples,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
East Pensacola Heights,United States,Florida,4154047,East Pensacola Heights,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Edgewater,United States,Florida,4154205,Edgewater,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Egypt Lake-Leto,United States,Florida,4154280,Egypt Lake-Leto,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Ensley,United States,Florida,4154489,Ensley,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Estero,United States,Florida,4154568,Estero,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Eustis,United States,Florida,4154606,Eustis,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Ferry Pass,United States,Florida,4155017,Ferry Pass,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Flagami,United States,Florida,4155529,Flagami,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fleming Island,United States,Florida,4155594,Fleming Island,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Florida Ridge,United States,Florida,4155726,Florida Ridge,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fort Lauderdale,United States,Florida,4155966,Fort Lauderdale,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fort Myers,United States,Florida,4155995,Fort Myers,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fort Pierce,United States,Florida,4156018,Fort Pierce,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fort Walton Beach,United States,Florida,4156042,Fort Walton Beach,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fountainebleau,United States,Florida,4156091,Fountainebleau,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Fruit Cove,United States,Florida,4156331,Fruit Cove,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Gainesville,United States,Florida,4156404,Gainesville,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
Glenvar Heights,United States,Florida,4156857,Glenvar Heights,United States,0,0,1000000,FALSE,Tropical,North America,Enhanced Global Cities,Large
